item_ord,wave_key,wave_dt,version,item_index,category,dominant_subsystem,is_out_of_band,branch_item_cnt,file_cnt,lines_added_sum,lines_deleted_sum,churn_sum,has_test_changes,is_docs_only,cve_cnt,scored_cve_cnt,max_cvss_base_score,severity_band,bug_link_cnt,primary_bug_number,days_to_fix_min
493,20250213,2025-02-13,15.11,8,Crash & corruption,replication_recovery,false,1,3,11,21,32,false,false,,,,,0,,
494,20250213,2025-02-13,15.11,9,Other functionality,core_server,false,3,5,51,2,53,true,false,,,,,0,,
495,20250213,2025-02-13,15.11,10,Other functionality,extensions_contrib,false,3,3,118,10,128,false,false,,,,,0,,
496,20250213,2025-02-13,15.11,11,Other functionality,core_server,false,3,3,39,2,41,true,false,,,,,0,,
497,20250213,2025-02-13,15.11,12,Other functionality,core_server,false,3,3,25,13,38,true,false,,,,,0,,
498,20250213,2025-02-13,15.11,13,Other functionality,core_server,false,3,5,26,13,39,true,false,,,,,0,,
499,20250213,2025-02-13,15.11,14,Other functionality,core_server,false,3,1,2,2,4,false,false,,,,,1,18769,1
500,20250213,2025-02-13,15.11,15,Other functionality,planner,false,3,1,12,12,24,false,false,,,,,0,,
501,20250213,2025-02-13,15.11,16,Wrong results & planner,planner,false,3,3,56,0,56,true,false,,,,,1,18778,1
502,20250213,2025-02-13,15.11,17,Other functionality,core_server,false,3,1,4,2,6,false,false,,,,,0,,
503,20250213,2025-02-13,15.11,18,Other functionality,core_server,false,3,1,1,1,2,false,false,,,,,0,,
504,20250213,2025-02-13,15.11,19,Replication & recovery,replication_recovery,false,3,3,162,6,168,true,false,,,,,0,,
505,20250213,2025-02-13,15.11,20,Crash & corruption,core_server,false,3,4,6,4,10,false,false,,,,,0,,
506,20250213,2025-02-13,15.11,21,Client tools,core_server,false,3,2,102,0,102,false,false,,,,,0,,
507,20250213,2025-02-13,15.11,22,Crash & corruption,replication_recovery,false,3,1,2,2,4,false,false,,,,,0,,
508,20250213,2025-02-13,15.11,23,Crash & corruption,core_server,false,1,1,5,0,5,false,false,,,,,0,,
509,20250213,2025-02-13,15.11,24,Replication & recovery,core_server,false,3,1,2,2,4,false,false,,,,,0,,
510,20250213,2025-02-13,15.11,25,Other functionality,core_server,false,3,3,21,5,26,true,false,,,,,0,,
511,20250213,2025-02-13,15.11,26,Build & platform,build_platform,false,3,2,112,0,112,false,false,,,,,1,18610,72
512,20250213,2025-02-13,15.11,27,Client tools,core_server,false,1,1,14,3,17,false,false,,,,,0,,
513,20250213,2025-02-13,15.11,28,Crash & corruption,core_server,false,3,3,28,2,30,true,false,,,,,0,,
514,20250213,2025-02-13,15.11,29,Crash & corruption,core_server,false,3,1,9,3,12,false,false,,,,,0,,
515,20250213,2025-02-13,15.11,30,Crash & corruption,core_server,false,3,19,49,73,122,false,false,,,,,0,,
516,20250213,2025-02-13,15.11,31,Crash & corruption,extensions_contrib,false,3,2,69,2,71,false,false,,,,,0,,
517,20250213,2025-02-13,15.11,32,Other functionality,core_server,false,3,6,64,5,69,true,false,,,,,1,18722,2
518,20250213,2025-02-13,15.11,33,Wrong results & planner,core_server,false,3,6,92,78,170,false,false,,,,,0,,
519,20250213,2025-02-13,15.11,34,Crash & corruption,extensions_contrib,false,3,4,49,64,113,false,false,,,,,0,,
520,20250213,2025-02-13,15.11,35,Extensions & contrib,extensions_contrib,false,3,1,10,6,16,false,false,,,,,0,,
521,20250213,2025-02-13,15.11,36,Client tools,client_tools,false,3,1,29,33,62,false,false,,,,,0,,
522,20250213,2025-02-13,15.11,37,Client tools,client_tools,false,3,1,1,1,2,false,false,,,,,0,,
523,20250213,2025-02-13,15.11,38,Crash & corruption,core_server,false,3,4,97,19,116,false,false,,,,,1,18735,55
524,20250213,2025-02-13,15.11,39,Client tools,core_server,false,3,3,19,2,21,false,false,,,,,0,,
525,20250213,2025-02-13,15.11,40,Client tools,client_tools,false,3,2,59,7,66,false,false,,,,,0,,
526,20250213,2025-02-13,15.11,41,Client tools,client_tools,false,3,1,20,10,30,false,false,,,,,0,,
527,20250213,2025-02-13,15.11,42,Crash & corruption,client_tools,false,3,1,18,7,25,false,false,,,,,0,,
528,20250213,2025-02-13,15.11,43,Crash & corruption,client_tools,false,3,2,27,17,44,false,false,,,,,0,,
529,20250213,2025-02-13,15.11,44,Replication & recovery,replication_recovery,false,3,3,3,3,6,false,false,,,,,0,,
530,20250213,2025-02-13,15.11,45,Build & platform,build_platform,false,3,3,58,4,62,false,false,,,,,0,,
531,20250213,2025-02-13,15.11,46,Build & platform,build_platform,false,1,2,97,0,97,false,false,,,,,0,,
532,20250220,2025-02-20,15.12,0,Security (CVE),client_tools,true,3,1,7,5,12,false,false,1,1,8.1,HIGH,0,,
533,20250508,2025-05-08,15.13,0,Security (CVE),tests,false,3,1,82,80,162,true,false,1,1,5.9,MEDIUM,0,,
534,20250508,2025-05-08,15.13,1,Other functionality,core_server,false,3,4,107,73,180,true,false,,,,,1,18156,567
535,20250508,2025-05-08,15.13,2,Crash & corruption,core_server,false,3,1,11,0,11,false,false,,,,,1,18855,8
536,20250508,2025-05-08,15.13,3,Other functionality,core_server,false,3,4,140,5,145,true,false,,,,,0,,
537,20250508,2025-05-08,15.13,4,Other functionality,core_server,false,3,4,34,2,36,true,false,,,,,1,18871,1
538,20250508,2025-05-08,15.13,5,Other functionality,planner,false,3,6,90,27,117,true,false,,,,,0,,
539,20250508,2025-05-08,15.13,6,Other functionality,core_server,false,3,3,124,43,167,true,false,,,,,1,18878,1
540,20250508,2025-05-08,15.13,7,Other functionality,core_server,false,3,4,166,8,174,true,false,,,,,1,18840,1
541,20250508,2025-05-08,15.13,8,Other functionality,core_server,false,3,1,4,0,4,false,false,,,,,0,,
542,20250508,2025-05-08,15.13,9,Other functionality,core_server,false,3,3,18,2,20,true,false,,,,,0,,
543,20250508,2025-05-08,15.13,10,Other functionality,core_server,false,3,4,34,10,44,true,false,,,,,1,18879,1
544,20250508,2025-05-08,15.13,11,Other functionality,core_server,false,3,5,17,9,26,true,false,,,,,0,,
545,20250508,2025-05-08,15.13,12,Other functionality,core_server,false,3,4,65,0,65,true,false,,,,,0,,
546,20250508,2025-05-08,15.13,13,Wrong results & planner,planner,false,3,1,2,2,4,false,false,,,,,0,,
547,20250508,2025-05-08,15.13,14,Other functionality,core_server,false,3,5,13,133,146,false,false,,,,,0,,
548,20250508,2025-05-08,15.13,15,Performance,extensions_contrib,false,3,3,64,5,69,false,false,,,,,1,18831,1
549,20250508,2025-05-08,15.13,16,Crash & corruption,core_server,false,3,3,28,41,69,false,false,,,,,0,,
550,20250508,2025-05-08,15.13,17,Other functionality,core_server,false,3,1,25,3,28,false,false,,,,,0,,
551,20250508,2025-05-08,15.13,18,Crash & corruption,replication_recovery,false,3,3,104,22,126,false,false,,,,,0,,
552,20250508,2025-05-08,15.13,19,Crash & corruption,core_server,false,3,1,7,3,10,false,false,,,,,0,,
553,20250508,2025-05-08,15.13,20,Crash & corruption,core_server,false,3,61,4970,4578,9548,false,false,,,,,0,,
554,20250508,2025-05-08,15.13,21,Replication & recovery,extensions_contrib,false,3,3,71,12,83,false,false,,,,,0,,
555,20250508,2025-05-08,15.13,22,Crash & corruption,extensions_contrib,false,3,4,2,2,4,false,false,,,,,0,,
556,20250508,2025-05-08,15.13,23,Replication & recovery,core_server,false,3,1,2,2,4,false,false,,,,,0,,
557,20250508,2025-05-08,15.13,24,Replication & recovery,replication_recovery,false,3,1,3,3,6,false,false,,,,,0,,
558,20250508,2025-05-08,15.13,25,Crash & corruption,replication_recovery,false,1,1,5,1,6,false,false,,,,,1,17695,222
559,20250508,2025-05-08,15.13,26,Crash & corruption,core_server,false,3,1,0,3,3,false,false,,,,,0,,
560,20250508,2025-05-08,15.13,27,Crash & corruption,core_server,false,3,1,12,5,17,false,false,,,,,1,18396,383
561,20250508,2025-05-08,15.13,28,Crash & corruption,core_server,false,3,1,24,0,24,false,false,,,,,0,,
562,20250508,2025-05-08,15.13,29,Other functionality,extensions_contrib,false,3,3,30,5,35,false,false,,,,,1,18859,1
563,20250508,2025-05-08,15.13,30,Client tools,client_tools,false,3,1,20,6,26,false,false,,,,,0,,
564,20250508,2025-05-08,15.13,31,Crash & corruption,client_tools,false,3,1,57,9,66,false,false,,,,,0,,
565,20250508,2025-05-08,15.13,32,Crash & corruption,client_tools,false,3,1,9,6,15,false,false,,,,,0,,
566,20250508,2025-05-08,15.13,33,Crash & corruption,core_server,false,2,3,144,17,161,false,false,,,,,0,,
567,20250508,2025-05-08,15.13,34,Crash & corruption,extensions_contrib,false,3,1,27,18,45,false,false,,,,,1,18896,3
568,20250508,2025-05-08,15.13,35,Crash & corruption,extensions_contrib,false,3,1,8,0,8,false,false,,,,,1,18866,2
569,20250508,2025-05-08,15.13,36,Build & platform,build_platform,false,3,5,49,24,73,false,false,,,,,0,,
570,20250814,2025-08-14,15.14,0,Security (CVE),core_server,false,3,12,596,304,900,true,false,2,1,3.1,LOW,0,,
571,20250814,2025-08-14,15.14,1,Security (CVE),client_tools,false,3,22,435,13,448,true,false,1,1,8.8,HIGH,0,,
572,20250814,2025-08-14,15.14,2,Security (CVE),client_tools,false,3,7,90,40,130,false,false,2,1,8.8,HIGH,0,,
573,20250814,2025-08-14,15.14,3,Performance,core_server,false,3,1,1,1,2,false,false,,,,,0,,
574,20250814,2025-08-14,15.14,4,Other functionality,core_server,false,3,1,1,9,10,false,false,,,,,0,,
575,20250814,2025-08-14,15.14,5,Crash & corruption,core_server,false,3,3,188,3,191,true,false,,,,,0,,
576,20250814,2025-08-14,15.14,6,Other functionality,core_server,false,3,3,20,0,20,true,false,,,,,0,,
577,20250814,2025-08-14,15.14,7,Other functionality,extensions_contrib,false,3,6,295,4,299,false,false,,,,,0,,
578,20250814,2025-08-14,15.14,8,Other functionality,extensions_contrib,false,3,5,64,5,69,false,false,,,,,1,18964,42
579,20250814,2025-08-14,15.14,9,Crash & corruption,core_server,false,3,3,49,8,57,false,false,,,,,0,,
580,20250814,2025-08-14,15.14,10,Crash & corruption,core_server,false,3,1,36,2,38,false,false,,,,,1,18959,7
581,20250814,2025-08-14,15.14,11,Other functionality,core_server,false,3,1,16,2,18,false,false,,,,,0,,
582,20250814,2025-08-14,15.14,12,Other functionality,tests,false,3,2,8,3,11,true,false,,,,,0,,
583,20250814,2025-08-14,15.14,13,Other functionality,tests,false,3,1,1,0,1,true,false,,,,,1,18929,4
584,20250814,2025-08-14,15.14,14,Crash & corruption,core_server,false,3,1,6,3,9,false,false,,,,,0,,
585,20250814,2025-08-14,15.14,15,Crash & corruption,replication_recovery,false,3,1,15,5,20,false,false,,,,,0,,
586,20250814,2025-08-14,15.14,16,Client tools,core_server,false,3,3,53,8,61,true,false,,,,,0,,
587,20250814,2025-08-14,15.14,17,Other functionality,core_server,false,3,4,32,6,38,false,false,,,,,0,,
588,20250814,2025-08-14,15.14,18,Replication & recovery,replication_recovery,false,3,3,46,2,48,false,false,,,,,0,,
589,20250814,2025-08-14,15.14,19,Other functionality,core_server,false,3,1,20,14,34,false,false,,,,,0,,
590,20250814,2025-08-14,15.14,20,Replication & recovery,replication_recovery,false,3,5,231,45,276,false,false,,,,,2,18942,18
591,20250814,2025-08-14,15.14,21,Crash & corruption,replication_recovery,false,3,3,60,9,69,false,false,,,,,0,,
592,20250814,2025-08-14,15.14,22,Replication & recovery,replication_recovery,false,3,1,21,2,23,false,false,,,,,0,,
593,20250814,2025-08-14,15.14,23,Replication & recovery,core_server,false,3,1,6,0,6,false,false,,,,,0,,
594,20250814,2025-08-14,15.14,24,Crash & corruption,core_server,false,3,1,32,6,38,false,false,,,,,0,,
595,20250814,2025-08-14,15.14,25,Crash & corruption,core_server,false,3,5,88,0,88,false,false,,,,,2,18309,492
596,20250814,2025-08-14,15.14,26,Crash & corruption,core_server,false,3,7,85,0,85,true,false,,,,,1,18970,1
597,20250814,2025-08-14,15.14,27,Crash & corruption,core_server,false,3,1,8,17,25,false,false,,,,,1,18984,3
598,20250814,2025-08-14,15.14,28,Crash & corruption,core_server,false,3,5,25,4,29,true,false,,,,,0,,
599,20250814,2025-08-14,15.14,29,Other functionality,extensions_contrib,false,3,1,5,1,6,false,false,,,,,0,,
600,20250814,2025-08-14,15.14,30,Crash & corruption,extensions_contrib,false,3,1,133,133,266,false,false,,,,,0,,
601,20250814,2025-08-14,15.14,31,Client tools,client_tools,false,3,2,6,3,9,false,false,,,,,0,,
602,20250814,2025-08-14,15.14,32,Other functionality,client_tools,false,3,2,96,35,131,false,false,,,,,0,,
603,20250814,2025-08-14,15.14,33,Client tools,client_tools,false,3,3,33,7,40,false,false,,,,,1,18907,42
604,20250814,2025-08-14,15.14,34,Client tools,client_tools,false,3,1,6,1,7,false,false,,,,,0,,
605,20250814,2025-08-14,15.14,35,Client tools,client_tools,false,3,1,22,8,30,false,false,,,,,0,,
606,20250814,2025-08-14,15.14,36,Crash & corruption,client_tools,false,3,1,15,2,17,false,false,,,,,0,,
607,20250814,2025-08-14,15.14,37,Client tools,client_tools,false,3,3,32,1,33,true,false,,,,,0,,
608,20250814,2025-08-14,15.14,38,Client tools,client_tools,false,3,6,335,30,365,true,false,,,,,0,,
609,20250814,2025-08-14,15.14,39,Client tools,client_tools,false,3,1,1,1,2,false,false,,,,,0,,
610,20250814,2025-08-14,15.14,40,Crash & corruption,replication_recovery,false,3,2,8,2,10,true,false,,,,,0,,
611,20250814,2025-08-14,15.14,41,Replication & recovery,core_server,false,3,1,2,0,2,false,false,,,,,0,,
612,20250814,2025-08-14,15.14,42,Crash & corruption,extensions_contrib,false,3,1,38,38,76,false,false,,,,,0,,
613,20250814,2025-08-14,15.14,43,Extensions & contrib,extensions_contrib,false,3,1,9,2,11,false,false,,,,,0,,
614,20250814,2025-08-14,15.14,44,Extensions & contrib,extensions_contrib,false,3,3,40,1,41,false,false,,,,,0,,
615,20250814,2025-08-14,15.14,45,Crash & corruption,extensions_contrib,false,3,1,35,27,62,false,false,,,,,0,,
616,20250814,2025-08-14,15.14,46,Build & platform,build_platform,false,3,12,33,33,66,false,false,,,,,0,,
617,20250814,2025-08-14,15.14,47,Build & platform,build_platform,false,3,3,60,57,117,false,false,,,,,0,,
618,20250814,2025-08-14,15.14,48,Build & platform,core_server,false,3,2,19,2,21,false,false,,,,,1,18995,0
619,20250814,2025-08-14,15.14,49,Other functionality,core_server,false,3,1,9,3,12,false,false,,,,,0,,
620,20250814,2025-08-14,15.14,50,Build & platform,build_platform,false,3,1,1,1,2,false,false,,,,,0,,
621,20250814,2025-08-14,15.14,51,Build & platform,core_server,false,3,1,14,8,22,false,false,,,,,0,,
622,20250814,2025-08-14,15.14,52,Build & platform,extensions_contrib,false,3,1,1,1,2,false,false,,,,,0,,
623,20250814,2025-08-14,15.14,53,Build & platform,core_server,false,3,1,2,0,2,false,false,,,,,0,,
624,20251113,2025-11-13,15.15,0,Security (CVE),core_server,false,4,6,90,4,94,true,false,1,1,3.1,LOW,0,,
625,20251113,2025-11-13,15.15,1,Security (CVE),client_tools,false,4,5,224,33,257,false,false,1,1,5.9,MEDIUM,0,,
626,20251113,2025-11-13,15.15,2,Other functionality,core_server,false,3,3,82,27,109,true,false,,,,,0,,
627,20251113,2025-11-13,15.15,3,Wrong results & planner,core_server,false,3,3,75,1,76,true,false,,,,,1,19055,0
628,20251113,2025-11-13,15.15,4,Other functionality,planner,false,3,3,44,2,46,true,false,,,,,1,19037,4
629,20251113,2025-11-13,15.15,5,Crash & corruption,planner,false,3,1,3,4,7,false,false,,,,,0,,
630,20251113,2025-11-13,15.15,6,Crash & corruption,core_server,false,4,1,0,1,1,false,false,,,,,1,19082,0
631,20251113,2025-11-13,15.15,7,Crash & corruption,extensions_contrib,false,3,3,97,0,97,false,false,,,,,1,19031,1
632,20251113,2025-11-13,15.15,8,Other functionality,core_server,false,3,1,2,2,4,false,false,,,,,1,19031,1
633,20251113,2025-11-13,15.15,9,Other functionality,core_server,false,4,1,2,1,3,false,false,,,,,0,,
634,20251113,2025-11-13,15.15,10,Crash & corruption,core_server,false,4,1,5,5,10,false,false,,,,,0,,
635,20251113,2025-11-13,15.15,11,Build & platform,core_server,false,4,1,1,1,2,false,false,,,,,0,,
636,20251113,2025-11-13,15.15,12,Crash & corruption,core_server,false,4,3,116,7,123,true,false,,,,,0,,
637,20251113,2025-11-13,15.15,13,Other functionality,core_server,false,3,3,37,1,38,true,false,,,,,0,,
638,20251113,2025-11-13,15.15,14,Crash & corruption,extensions_contrib,false,4,6,117,7,124,false,false,,,,,0,,
639,20251113,2025-11-13,15.15,15,Other functionality,core_server,false,4,3,17,76,93,true,false,,,,,2,19070,9
640,20251113,2025-11-13,15.15,16,Other functionality,core_server,false,4,5,86,40,126,true,false,,,,,0,,
641,20251113,2025-11-13,15.15,17,Other functionality,core_server,false,4,5,59,0,59,true,false,,,,,0,,
642,20251113,2025-11-13,15.15,18,Other functionality,core_server,false,4,3,25,0,25,true,false,,,,,0,,
643,20251113,2025-11-13,15.15,19,Other functionality,core_server,false,3,3,244,86,330,true,false,,,,,0,,
644,20251113,2025-11-13,15.15,20,Crash & corruption,core_server,false,3,2,33,43,76,false,false,,,,,1,19040,8
645,20251113,2025-11-13,15.15,21,Crash & corruption,core_server,false,4,1,1,0,1,false,false,,,,,0,,
646,20251113,2025-11-13,15.15,22,Crash & corruption,core_server,false,3,2,38,1,39,false,false,,,,,0,,
647,20251113,2025-11-13,15.15,23,Wrong results & planner,core_server,false,3,4,179,8,187,true,false,,,,,0,,
648,20251113,2025-11-13,15.15,24,Replication & recovery,core_server,false,3,3,69,1,70,true,false,,,,,0,,
649,20251113,2025-11-13,15.15,25,Crash & corruption,core_server,false,3,3,42,3,45,true,false,,,,,1,18988,34
650,20251113,2025-11-13,15.15,26,Replication & recovery,replication_recovery,false,4,1,33,17,50,false,false,,,,,0,,
651,20251113,2025-11-13,15.15,27,Other functionality,replication_recovery,false,4,3,70,24,94,false,false,,,,,0,,
652,20251113,2025-11-13,15.15,28,Replication & recovery,replication_recovery,false,4,1,7,0,7,false,false,,,,,0,,
653,20251113,2025-11-13,15.15,29,Replication & recovery,replication_recovery,false,4,4,31,5,36,true,false,,,,,1,19093,8
654,20251113,2025-11-13,15.15,30,Replication & recovery,core_server,false,3,7,41,4,45,true,false,,,,,0,,
655,20251113,2025-11-13,15.15,31,Crash & corruption,replication_recovery,false,4,1,24,5,29,false,false,,,,,0,,
656,20251113,2025-11-13,15.15,32,Crash & corruption,replication_recovery,false,3,4,99,2,101,true,false,,,,,0,,
657,20251113,2025-11-13,15.15,33,Crash & corruption,core_server,false,4,3,16,5,21,false,false,,,,,0,,
658,20251113,2025-11-13,15.15,34,Build & platform,core_server,false,3,1,33,13,46,false,false,,,,,0,,
659,20251113,2025-11-13,15.15,35,Build & platform,core_server,false,4,1,3,3,6,false,false,,,,,0,,
660,20251113,2025-11-13,15.15,36,Other functionality,core_server,false,4,1,1,0,1,false,false,,,,,0,,
661,20251113,2025-11-13,15.15,37,Crash & corruption,extensions_contrib,false,4,1,21,8,29,false,false,,,,,0,,
662,20251113,2025-11-13,15.15,38,Client tools,client_tools,false,3,1,2,2,4,false,false,,,,,0,,
663,20251113,2025-11-13,15.15,39,Client tools,client_tools,false,4,1,15,12,27,false,false,,,,,0,,
664,20251113,2025-11-13,15.15,40,Replication & recovery,client_tools,false,3,2,13,6,19,false,false,,,,,0,,
665,20251113,2025-11-13,15.15,41,Client tools,client_tools,false,3,1,2,1,3,false,false,,,,,1,19074,13
666,20251113,2025-11-13,15.15,42,Client tools,client_tools,false,3,1,1,1,2,false,false,,,,,0,,
667,20251113,2025-11-13,15.15,43,Replication & recovery,client_tools,false,3,1,15,0,15,false,false,,,,,0,,
668,20251113,2025-11-13,15.15,44,Client tools,client_tools,false,4,1,9,0,9,false,false,,,,,0,,
669,20251113,2025-11-13,15.15,45,Crash & corruption,client_tools,false,4,2,25,0,25,false,false,,,,,0,,
670,20251113,2025-11-13,15.15,46,Client tools,client_tools,false,4,1,3,3,6,false,false,,,,,0,,
671,20251113,2025-11-13,15.15,47,Crash & corruption,client_tools,false,4,1,8,1,9,false,false,,,,,0,,
672,20251113,2025-11-13,15.15,48,Extensions & contrib,core_server,false,4,1,4,0,4,false,false,,,,,0,,
673,20251113,2025-11-13,15.15,49,Extensions & contrib,extensions_contrib,false,4,1,1,1,2,false,false,,,,,0,,
674,20251113,2025-11-13,15.15,50,Crash & corruption,extensions_contrib,false,4,1,22,10,32,false,false,,,,,0,,
675,20251113,2025-11-13,15.15,51,Build & platform,core_server,false,4,1,10,2,12,false,false,,,,,0,,
676,20251113,2025-11-13,15.15,52,Build & platform,core_server,false,3,1,4,0,4,false,false,,,,,0,,
677,20251113,2025-11-13,15.15,53,Build & platform,other,false,4,1,5,0,5,false,false,,,,,0,,
678,20260212,2026-02-12,15.16,0,Security (CVE),core_server,false,4,8,82,3,85,true,false,1,1,4.3,MEDIUM,0,,
679,20260212,2026-02-12,15.16,1,Security (CVE),core_server,false,4,6,220,1,221,false,false,1,1,8.8,HIGH,0,,
680,20260212,2026-02-12,15.16,2,Security (CVE),extensions_contrib,false,4,8,599,3,602,false,false,1,1,8.8,HIGH,0,,
681,20260212,2026-02-12,15.16,3,Security (CVE),extensions_contrib,false,4,3,15,12,27,false,false,1,1,8.8,HIGH,0,,
682,20260212,2026-02-12,15.16,4,Other functionality,core_server,false,4,3,87,42,129,true,false,,,,,2,19055,0
683,20260212,2026-02-12,15.16,5,Other functionality,core_server,false,4,4,107,57,164,true,false,,,,,1,19380,5
684,20260212,2026-02-12,15.16,6,Other functionality,extensions_contrib,false,4,3,49,3,52,false,false,,,,,1,19099,86
685,20260212,2026-02-12,15.16,7,Other functionality,planner,false,4,3,44,0,44,true,false,,,,,0,,
686,20260212,2026-02-12,15.16,8,Crash & corruption,core_server,false,4,1,5,1,6,false,false,,,,,0,,
687,20260212,2026-02-12,15.16,9,Performance,core_server,false,4,1,1,0,1,false,false,,,,,1,18804,274
688,20260212,2026-02-12,15.16,10,Other functionality,core_server,false,4,1,21,13,34,false,false,,,,,0,,
689,20260212,2026-02-12,15.16,11,Crash & corruption,core_server,false,4,5,236,16,252,true,false,,,,,0,,
690,20260212,2026-02-12,15.16,12,Replication & recovery,core_server,false,3,13,362,126,488,true,false,,,,,0,,
691,20260212,2026-02-12,15.16,13,Crash & corruption,core_server,false,4,2,15,2,17,false,false,,,,,0,,
692,20260212,2026-02-12,15.16,14,Crash & corruption,replication_recovery,false,4,1,17,0,17,false,false,,,,,0,,
693,20260212,2026-02-12,15.16,15,Other functionality,core_server,false,4,1,1,1,2,false,false,,,,,0,,
694,20260212,2026-02-12,15.16,16,Crash & corruption,core_server,false,4,1,40,18,58,false,false,,,,,0,,
695,20260212,2026-02-12,15.16,17,Crash & corruption,replication_recovery,false,4,1,7,0,7,false,false,,,,,0,,
696,20260212,2026-02-12,15.16,18,Other functionality,replication_recovery,false,4,1,7,2,9,false,false,,,,,0,,
697,20260212,2026-02-12,15.16,19,Performance,core_server,false,4,3,90,5,95,true,false,,,,,0,,
698,20260212,2026-02-12,15.16,20,Crash & corruption,replication_recovery,false,4,1,10,0,10,false,false,,,,,0,,
